-180,65, TEXTURE ,1294,45,40,15,2, FAO , ASIA 
113.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
113.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
114,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
114,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
114,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
114,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
114,67, TEXTURE ,1195,25,30,45,0, FAO , ASIA 
114,67.5, TEXTURE ,1171,25,30,45,0, FAO , ASIA 
114,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
114,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
114,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
114,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
114.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
114.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
114.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
114.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
114.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
114.5,67.5, TEXTURE ,1171,25,30,45,0, FAO , ASIA 
114.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
114.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
114.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
114.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
115,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
115,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
115,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
115,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
115,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
115,67.5, TEXTURE ,1171,25,30,45,0, FAO , ASIA 
115,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
115,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
115,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
115,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
115.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
115.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
115.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
115.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
115.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
115.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
115.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
115.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
115.5,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
115.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
116,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
116,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
116,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
116,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
116,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
116,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
116,68, TEXTURE ,1146,25,30,45,0, FAO , ASIA 
116,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
116,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
116,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
116.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
116.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
116.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
116.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
116.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
116.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
116.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
116.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
116.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
116.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
117,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
117,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
117,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
117,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
117,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
117,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
117,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
117,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
117,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
117,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
117.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
117.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
117.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
117.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
117.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
117.5,67.5, TEXTURE ,1171,25,30,45,0, FAO , ASIA 
117.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
117.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
117.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
117.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
118,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
118,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
118,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
118,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
118,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
118,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
118,68, TEXTURE ,1146,25,30,45,0, FAO , ASIA 
118,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
118,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
118,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
118.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
118.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
118.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
118.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
118.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
118.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
118.5,68, TEXTURE ,1146,25,30,45,0, FAO , ASIA 
118.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
118.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
118.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
119,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
119,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
119,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
119,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
119,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
119,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
119,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
119,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
119,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
119,69.5, TEXTURE ,1070,25,30,45,0, FAO , ASIA 
119.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
119.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
119.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
119.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
119.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
119.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
119.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
119.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
119.5,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
119.5,69.5, TEXTURE ,1070,25,30,45,0, FAO , ASIA 
120,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
120,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
120,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
120,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
120,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
120,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
120,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
120,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
120,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
120,69.5, TEXTURE ,1070,25,30,45,0, FAO , ASIA 
120.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
120.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
120.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
120.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
120.5,67, TEXTURE ,1195,25,30,45,0, FAO , ASIA 
120.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
120.5,68, TEXTURE ,1146,25,30,45,0, FAO , ASIA 
120.5,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
120.5,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
120.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
121,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
121,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
121,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
121,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
121,67, TEXTURE ,1195,25,30,45,0, FAO , ASIA 
121,67.5, TEXTURE ,1171,25,30,45,0, FAO , ASIA 
121,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
121,68.5, TEXTURE ,1120,25,30,45,0, FAO , ASIA 
121,69, TEXTURE ,1095,25,30,45,0, FAO , ASIA 
121,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
121.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
121.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
121.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
121.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
121.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
121.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
121.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
121.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
121.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
121.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
122,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
122,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
122,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
122,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
122,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
122,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
122,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
122,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
122,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
122,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
122.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
122.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
122.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
122.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
122.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
122.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
122.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
122.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
122.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
122.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
123,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
123,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
123,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
123,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
123,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
123,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
123,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
123,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
123,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
123,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
123.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
123.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
123.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
123.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
123.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
123.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
123.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
123.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
123.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
123.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
124,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
124,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
124,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
124,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
124,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
124,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
124,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
124,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
124,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
124,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
124.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
124.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
124.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
124.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
124.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
124.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
124.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
124.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
124.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
124.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
125,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
125,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
125,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
125,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
125,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
125,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
125,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
125,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
125,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
125,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
125.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
125.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
125.5,66, TEXTURE ,1245,35,30,35,0, FAO , ASIA 
125.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
125.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
125.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
125.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
125.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
125.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
125.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
126,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
126,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
126,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
126,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
126,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
126,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
126,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
126,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
126,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
126,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
126.5,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
126.5,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
126.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
126.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
126.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
126.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
126.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
126.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
126.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
126.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
127,65, TEXTURE ,1294,35,30,35,0, FAO , ASIA 
127,65.5, TEXTURE ,1270,35,30,35,0, FAO , ASIA 
127,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
127,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
127,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
127,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
127,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
127,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
127,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
127,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
127.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
127.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
127.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
127.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
127.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
127.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
127.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
127.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
127.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
127.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
128,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
128,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
128,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
128,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
128,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
128,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
128,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
128,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
128,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
128,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
128.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
128.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
128.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
128.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
128.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
128.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
128.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
128.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
128.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
128.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
129,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
129,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
129,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
129,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
129,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
129,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
129,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
129,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
129,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
129,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
129.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
129.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
129.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
129.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
129.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
129.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
129.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
129.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
129.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
129.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
130,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
130,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
130,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
130,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
130,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
130,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
130,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
130,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
130,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
130,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
130.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
130.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
130.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
130.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
130.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
130.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
130.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
130.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
130.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
130.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
131,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
131,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
131,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
131,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
131,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
131,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
131,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
131,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
131,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
131,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
131.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
131.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
131.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
131.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
131.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
131.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
131.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
131.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
131.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
131.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
132,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
132,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
132,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
132,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
132,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
132,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
132,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
132,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
132,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
132,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
132.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
132.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
132.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
132.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
132.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
132.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
132.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
132.5,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
132.5,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
132.5,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
133,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
133,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
133,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
133,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
133,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
133,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
133,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
133,68.5, TEXTURE ,1120,45,40,15,0, FAO , ASIA 
133,69, TEXTURE ,1095,45,40,15,0, FAO , ASIA 
133,69.5, TEXTURE ,1070,45,40,15,0, FAO , ASIA 
133.5,65, TEXTURE ,1294,45,40,15,0, FAO , ASIA 
133.5,65.5, TEXTURE ,1270,45,40,15,0, FAO , ASIA 
133.5,66, TEXTURE ,1245,45,40,15,0, FAO , ASIA 
133.5,66.5, TEXTURE ,1220,45,40,15,0, FAO , ASIA 
133.5,67, TEXTURE ,1195,45,40,15,0, FAO , ASIA 
133.5,67.5, TEXTURE ,1171,45,40,15,0, FAO , ASIA 
133.5,68, TEXTURE ,1146,45,40,15,0, FAO , ASIA 
